material_id,pretty_formula,band_gap
mp-1216531,TmAlGa,0.0
mp-1216550,TlBiF4,3.3696
mp-1216687,TiVH4,0.0
mp-1216847,Tl2FeCu3Se4,0.0
mp-1217205,Ti5CuS10,0.0
mp-1217524,Th2(Mo3S4)5,0.0
mp-1217809,Ta12Ga3(TeSe2)8,0.07110000000000001
mp-1217841,Tb(CuSe)3,1.2119
mp-1217973,SrPrVO4,0.322899999999999
mp-1218009,Ta6Ti(CS2)3,0.0
mp-1218279,SrEuSe2,0.0
mp-1218362,SrCa3Si4,0.0
mp-1218522,Sr3Ca(SnO3)4,1.8788
mp-1218558,Sr4Sn9Au7,0.0
mp-1218577,Sr3CaTi4O12,1.9415
mp-1218966,Sn3Te2Se,0.1058
mp-1219063,SmGd3Al4O12,3.242499999999999
mp-1219203,Si3P3Rh,0.7702999999999991
mp-1219211,Sm2U2Se3O4,0.0
mp-1219692,PrBi3(Ru2O7)2,0.060899999999999004
mp-1219710,PrYMg2,0.0
mp-1219817,PrZr3F15,5.6568000000000005
mp-1219900,Pr2UP3,0.0
mp-1219967,RbNbSiO5,3.0692
mp-1220024,PrEuCuS3,0.0476
mp-1220225,NdCuAg,0.0
mp-1220264,NdTa7O19,3.0654999999999992
mp-1220413,NbSeS,0.0
mp-1220552,Nd(InCu)6,0.0
mp-1220906,NaTbTi2O6,2.3459
mp-1220924,NaPrTi2O6,2.1227
mp-1221063,Nb2PbO6,1.9514
mp-1221139,Na4TeSe,1.9291
mp-1221217,Na3LiV4O12,3.157
mp-1221442,MoPd4,0.0
mp-1221618,MnBe4Al,0.0
mp-1221866,MnCoSb,0.0
mp-1221877,Mn9Zn3O16,0.7587
mp-1221965,MgScBO4,3.418099999999999
mp-1222515,Lu2(B2Rh3)3,0.0
mp-1222530,LiFe2Rh3O8,0.8430999999999991
mp-1222685,LaYbAl4,0.0
mp-1222761,LaPrC4,0.0
mp-1222764,LaTaTiO6,3.4000999999999992
mp-1222795,LaNdN2,0.1058
mp-1222831,LaYb(Mo3S4)4,0.0
mp-1223414,La2Te6WO18,2.6646
mp-1223788,HoAlGa,0.0
mp-1223789,HoAgSn2,0.0
mp-1223822,K3SO4F,4.9532
mp-1223828,Hf2Al3Ni,0.0
mp-1223873,HoSc(BO3)2,4.495800000000001
mp-1223940,Ho9Er3(MnBi2)2,0.0
mp-1224058,Ho3SOF5,3.6435
mp-1224155,In3SnAu12,0.0
mp-1224183,K4Ni7(AsO4)6,2.6317
mp-1224429,Hg15(As2Cl3)4,1.3083
mp-1224670,Hf2ScGa3,0.0
mp-1224750,GdDy,0.0
mp-1224809,Ga2Se3,0.5253999999999991
mp-1224824,Mn5Cu(Te2O5)6,0.371799999999999
mp-1224837,Ga2CuAgSe4,0.473599999999999
mp-1225109,DyY(FeO3)2,0.0
mp-1225199,EuTaNO2,0.0
mp-1225229,Gd(Fe5Si)2,0.0
mp-1225245,FeMo6Rh3N2,0.0
mp-1225506,ErAgSn2,0.0
mp-1225554,DyUN2,0.0
mp-1225757,Er5Ga2As,0.0
mp-1225914,Cu2GeTe3,0.0
mp-1226519,CeIrPt,0.0
mp-1226694,CeY(AlPd)2,0.0
mp-1227076,CaLa3Si8,0.0
mp-1227275,Be4AlCu,0.0
mp-1227306,BaSrN,0.0
mp-1227401,Ca(DyTe2)2,0.586299999999999
mp-1227429,Ca10Si6F,0.0
mp-1228025,Ba3Sr(ClF)4,5.619700000000001
mp-1228074,Ba3Mn2IrO9,0.0
mp-1228184,Ba4Nd2Cu6O13,0.0
mp-1228399,Ba2SrV2O8,3.7443
mp-1228466,Ba6Nd2Al4O15,3.8302
mp-1228569,Ba6La2Ga4O15,3.427499999999999
mp-1228741,Ba5Ce4ZrO15,1.9356
mp-1228913,Al2CoNi,0.0
mp-1228996,Al2Ga2Bi2O9,2.978499999999999
mp-1229148,Ba13B30(PbO30)2,4.0522
mp-1229186,CaMg2(SO4)3,5.8318
mp-1247040,Sr8Mn3N8,0.0
mp-1247728,LiV2FeO7,2.2984
mp-12570,ThB12,0.0
mp-12620,NdSeF,0.9146999999999991
mp-12736,TbB2Rh2C,0.0
mp-12746,Ce2Ga10Pd,0.0
mp-1320,CeSe2,0.0
mp-13399,Lu(NiGe)2,0.0
mp-13499,HoMg2,0.0
mp-13870,TaSe2,0.0
mp-14011,Al(PO3)3,5.6178
mp-14763,Ca3MnN3,0.0
mp-151,Tl,0.0
mp-1568822,CaNiP2O7,3.3806
mp-1570825,ZnCrP2O7,2.8971
mp-17006,SmTl(MoO4)2,3.584
mp-17056,LiZnPO4,4.1074
mp-17935,Nd2(ZnGe2)3,0.0
mp-18595,LuCu(BO2)5,0.8076000000000001
mp-18639,La2Si2O7,4.553600000000001
mp-18894,CaCo(SiO3)2,1.1736
mp-19375,CeCrSe2O,0.0
mp-19446,CaMn(SiO3)2,2.8332
mp-19725,Hf(FeGe)6,0.0
mp-20719,EuHg2,0.0
mp-21108,U6Fe,0.0
mp-21187,CaIn,0.0
mp-21267,Yb2InPd2,0.0
mp-21541,CaV2P2O9,1.1472
mp-21819,U2Cr30P19,0.0
mp-22215,Ba2Y(CuO2)3,0.0
mp-22252,LaFe3(BO3)4,2.3332
mp-2236,UIr,0.0
mp-22997,PbBrCl,3.4812
mp-23095,Ca3Cu2(ClO2)2,0.0
mp-23125,K3NaFeCl6,0.0
mp-23643,Cd5P3ClO12,2.160599999999999
mp-23906,LiH6NO6,3.294
mp-26141,LiNi(PO3)4,0.0
mp-27130,Li2W2O7,3.7668
mp-27293,Tl4HgBr6,1.831999999999999
mp-27924,TbBr,0.0
mp-28057,Ba(BiS2)2,0.952299999999999
mp-28314,Ba7Ga4Sb9,0.0
mp-28687,U2Cu4As5,0.0
mp-28988,In7Br9,1.5437999999999992
mp-29014,P2S3,2.4837
mp-29111,Al2Fe3Si4,0.0
mp-29456,Rb2IN3,3.9538
mp-29724,Ni20(SnB2)3,0.0
mp-29882,CsPdCl3,1.6597
mp-30603,ZrCu5,0.0
mp-30615,Er6Zn23,0.0
mp-30655,Ga4Ni3,0.0
mp-31154,Ca5Hg3,0.0
mp-31363,K2TaCl6,0.0
mp-3335,Sm2Ti2O7,2.8216
mp-34806,NaYF4,7.3406
mp-35591,LiErS2,1.988699999999999
mp-38006,Ni2SbTe,0.0
mp-381,SiRu,0.0
mp-4136,CePO4,0.0
mp-447,TmAu,0.0
mp-4962,CoSbS,0.0
mp-510041,Hf2Ni2Sn,0.0
mp-510709,SrAsH3O5,3.895299999999999
mp-530473,Sr16Fe16O45,0.0
mp-530846,Li15Nb16O48,0.0
mp-541460,Ce4Si2Se3O7,0.0
mp-541824,BaV2CuO7,0.8086
mp-542222,Tb2H16S3O20,5.3743
mp-542609,AgAsS2,1.518
mp-542658,K2Mo4O13,3.1281
mp-542772,CsAgCl2,2.3792
mp-542837,BaWO4,3.6839
mp-546684,PdSeO3,0.7734000000000001
mp-5472,Nb2Cd2O7,2.0819
mp-550454,Ba2Mn2As2O,0.0
mp-550722,Ba2Tl2CuO6,0.0
mp-552089,Sr2Cu3O5,0.0
mp-554163,Cu5Se2(ClO4)2,0.0
mp-554591,K2Ca2(CO3)3,4.7367
mp-554622,Rb3P(W3O10)4,3.2516
mp-555030,NaY(PO3)4,5.8378
mp-555065,LiEr(PO3)4,5.9201999999999995
mp-555275,NbTe7Br5O,0.5461
mp-555521,SiO2,5.5742
mp-555746,InAg3(PO4)2,1.246499999999999
mp-555818,Cu2SiPbS4,1.338899999999999
mp-556014,Li3Ga(BO3)2,4.1921
mp-556281,Sc(PO3)3,5.06
mp-556303,CuBi2(SeO3)4,0.556
mp-557040,Lu(PO3)3,5.667700000000001
mp-557323,Na2V2ZnO7,3.2972
mp-557340,Ge3Pb5O11,2.501
mp-557362,AlPO4,5.5478000000000005
mp-557604,AlPO4,5.6815
mp-558164,CaHf4O9,4.4454
mp-558323,SrBi2B2O7,2.8137
mp-558445,LaBMoO6,3.5689
mp-558655,Re2PbO6,0.0
mp-558947,SiO2,5.6491
mp-559803,AgBO2,1.160399999999999
mp-560496,BaV2ZnO7,3.0855
mp-560708,SiO2,5.632
mp-560766,Ba4Nd2Cu2O9,0.0
mp-560809,SiO2,5.4481
mp-560899,CaB3H5O8,5.5915
mp-561141,KYP2O7,5.201799999999999
mp-561273,V2Cd6Se5O21,2.339099999999999
mp-562490,SiO2,5.5872
mp-567306,Li3Ga7,0.0
mp-567798,Hg4AsI5,0.9168000000000001
mp-567948,Rb2Pd(IBr2)2,0.7161000000000001
mp-568806,C,0.0
mp-568959,La4As3,0.0
mp-569153,PrCoSb3,0.0
mp-569265,Mg3Pt,0.0
mp-569753,TlCoCl3,0.0
mp-569915,Er5Rh3,0.0
mp-570148,Y11(Ni10C)6,0.0
mp-570425,YbGa5,0.0
mp-570753,Tl3PbBr5,2.9071
mp-570956,NdCoSb3,0.0
mp-571135,La3BCCl3,0.0
mp-571510,Pr5B2C5,0.0
mp-571547,Te2Au,0.0
mp-580480,Mn8Zn14Ga27,0.0
mp-582681,CuAu,0.0
mp-583506,Tl2V8O21,1.3197
mp-600052,SiO2,5.5001999999999995
mp-604245,BeH8(NF2)2,6.5456
mp-611836,O2,1.352299999999999
mp-6240,LiIn(SiO3)2,3.6389
mp-626735,BaH4O3,3.9758999999999993
mp-639164,Co7Te4(BrO2)6,2.2653
mp-640054,Nd6In22Pt13,0.0
mp-640147,Fe(NiO2)2,0.0
mp-640791,Nd5Si4,0.0
mp-646612,NaCe(GaSe2)4,0.08129999999999901
mp-656152,Gd2Cl3,0.12089999999999901
mp-6592,K2Pt(NO2)4,2.1310000000000002
mp-6663,NaLiGe4O9,2.6592000000000002
mp-669556,Pu5Pt3,0.0
mp-669566,ZnAu3,0.0
mp-669913,Sr2Pb3,0.0
mp-672322,Eu3(B3Rh4)2,0.0
mp-675370,LiMnO2,0.889899999999999
mp-675872,Li2UBr6,0.149599999999999
mp-680377,Rb12Sn8GeO4,1.1014
mp-684055,Tl7Bi3I16,2.265399999999999
mp-686044,Bi12Rh12O41,0.0
mp-686487,Th2(Mo3S4)5,0.0
mp-696157,NaP(HO)6,5.2186
mp-704299,FePO4,2.7404
mp-704327,Mn7(PbO5)3,0.0
mp-707129,Ca3B6(H4O5)4,5.3817
mp-707395,NaH2SeO4,4.1575
mp-7248,U(Al2Cu)4,0.0
mp-735023,H4CSN2,3.3762
mp-743860,VZn2HO5,2.7972
mp-752423,Na2TiO3,3.2321
mp-752526,Lu2TeO6,3.100399999999999
mp-752989,Ti8O13,0.15479999999999902
mp-753142,Li2Co(SiO3)2,2.973
mp-753395,FePO4,1.3926
mp-753923,Cs3HoO3,2.1913
mp-754054,Li2VCrO4,0.930999999999999
mp-754526,TmBrO,4.4453
mp-755223,Li3Ni4SnO8,0.0
mp-755530,Na3CuO2,1.665
mp-756474,Rb3YO3,2.203
mp-756639,Li2NbOF5,3.6883
mp-756646,SrLu2O4,3.762799999999999
mp-756715,Gd3InO6,2.8691
mp-756870,Li3Mn(NiO2)4,0.0
mp-757010,Li3Fe(NiO2)4,0.0
mp-757152,V2Bi4O11,2.325999999999999
mp-757832,KMn6O12,0.0
mp-758214,VF5,3.1969
mp-758356,P2H12N7Cl,4.9510000000000005
mp-758372,Li2CoSiO4,2.8011
mp-759350,Li2U(WO5)2,1.567699999999999
mp-759786,Na2Ti7O15,2.8817
mp-760075,Ti19O30,0.0
mp-760947,V4O7F5,0.9117999999999991
mp-761013,Li8MnNi7O16,0.088699999999999
mp-763482,VPO5,2.2993
mp-764959,VF5,2.817
mp-765538,Li3Co2NiO6,0.0
mp-766232,MgV3O8,1.9029
mp-766385,Li5V12O32,0.0
mp-766954,LiVF5,1.8981999999999992
mp-767436,P3W2O13,2.0162
mp-768267,HoInO3,1.9695
mp-768504,Ni2(SO4)3,0.0
mp-769028,Si3Sb2O9,4.1105
mp-769595,Li4VCr3O8,1.6105
mp-769605,Li4VCr3O8,1.5101
mp-769609,Li4VCr3O8,1.5583
mp-770696,Mn7(PO4)6,0.0
mp-771883,Sr3LaCl9,3.7154
mp-771966,Sm2WO6,3.576499999999999
mp-773078,Li7Ca8Nb12O40,0.0
mp-7753,MgPd3,0.0
mp-777414,Na7Li3V10O30,3.1319
mp-778889,Li24Ti11CrO36,1.6542
mp-779775,Li24Ti11CrO36,1.334499999999999
mp-781880,Ba9La5Cl33,3.4450000000000003
mp-809,ThCo5,0.0
mp-850287,Na6(NiO2)7,0.33320000000000005
mp-862672,LiY2Rh,0.0
mp-862724,Rb2Pu2O5,0.0
mp-863367,KBiO3,0.49059999999999904
mp-863389,Nb16Tl16O53,0.0
mp-864761,Ta2MnOs,0.0
mp-866201,Ti3Bi,0.0
mp-867886,Mn6P4H2O17,2.8920999999999992
mp-9186,CdSeO3,3.1181
mp-971738,ZnCuNi2,0.0
mp-971769,Tm,0.0
mp-971779,ZnRh3,0.0
mp-971979,Tm2ZnAg,0.0
mp-972244,Tm2ZnGa,0.0
mp-972454,Sm2Mg,0.0
mp-972539,Sm3Er,0.0
mp-973364,Mg,0.0
mp-973538,Lu2AlZn,0.0
mp-973734,Lu2InHg,0.0
mp-974066,Nd3Sm,0.0
mp-975129,Rb,0.0
mp-975797,PrSm3,0.0
mp-976032,PrHoZn2,0.0
mp-976148,K2RbSb,0.6879000000000001
mp-976414,Li3Zn,0.0
mp-976600,LiHf2Tc,0.0
mp-976843,Li2Mg,0.0
mp-977244,NaTi5Se8,0.0
mp-978911,TbYHg2,0.0
mp-979968,Yb2CdHg,0.0
mp-984612,Be3Ru,0.0
mp-984721,BeGaCo2,0.0
mp-984791,CaTmCd2,0.0
mp-989572,Cs2NaCaF6,0.0
mp-989636,BaWN3,1.0831
mp-99,Er,0.0
mp-997109,PbAuO2,0.4091
mp-999198,BMo,0.0
mvc-14941,MoO3,1.844399999999999
mvc-3470,YAgO3,0.028800000000000003
mp-1005752,Sm3In,0.0
mp-1018096,Ba2NF,1.1299000000000001
mp-1018179,AlAu2,0.0
mp-1018708,GdTlZn,0.0
mp-1018753,LaTlCd,0.0
mp-1018942,PrTlCd,0.0
mp-1019510,AlPO4,5.478400000000001
mp-1019806,KMg6P7O24,5.187799999999999
mp-1020030,LiAl(GeO3)2,3.380599999999999
mp-1020626,Zr2Ga(PO4)3,4.2
mp-1025067,ReGe2,0.0
mp-1026980,Mo2Se3S,0.549
mp-1027483,Mo2Se3S,0.476199999999999
mp-1036994,Mg30FeNiO32,3.4092000000000002
mp-1037367,Mg30CuNiO32,0.0
mp-1072982,GdGe2,0.0
mp-1078,CaCd2,0.0
mp-1078239,WBr4,0.21120000000000003
mp-1078387,FeCu3S4,0.0
mp-1078389,MoN,0.0
mp-1079480,Tb3Ni2,0.0
mp-1079897,SmAl4,0.0
mp-1079971,Sr2ZnMoO6,2.5027
mp-1080251,CeSe2,0.8717
mp-1080531,Tb(GeIr)2,0.0
mp-1084809,PrCdCu,0.0
mp-1092225,CeLuS3,0.0
mp-1094418,YMg2,0.0
mp-1094586,Li2Mg,0.0
mp-1094587,LiMg2,0.0
mp-1095024,Ti4H5,0.0
mp-1095397,SnS2,1.3437000000000001
mp-1095593,Ho2In8Co,0.0
mp-1100785,SrEuIn2,0.0
mp-1101427,Sr7Nb34O52,0.0
mp-1102443,CoSbS,0.708299999999999
mp-1103872,HoGa6,0.0
mp-1104487,Dy3Ga8Rh3,0.0
mp-1104975,Lu(FeSn)6,0.0
mp-1105792,Tb5Ge3C,0.0
mp-1105850,Y2SnAu2,0.0
mp-1105962,La5Bi3,0.0
mp-1112516,Cs2RbGdCl6,3.1649
mp-1112682,Cs2LiBiBr6,2.9097
mp-1113799,Rb2CeAgBr6,0.281699999999999
mp-1114367,Rb2NaPdF6,0.0
mp-1114373,Rb2YTlF6,4.7165
mp-1114541,KRb2LuCl6,4.9188
mp-1114604,Rb2TlAsBr6,1.1354
mp-11358,TaCo3,0.0
mp-1147726,Li4Zn(PS4)2,2.398499999999999
mp-1147733,Li4Zn(PS4)2,2.6014
mp-1147734,Li4Zn(PS4)2,2.7447
mp-1153970,Zn4InGaO7,0.9546000000000001
mp-1177925,Li2Mn2(PO4)3,0.0
mp-1178210,FeOF,1.283
mp-1179454,SiO2,5.3363
mp-1180816,KIO3,2.8131
mp-1181812,Ca(BH4)2,5.282
mp-1183101,AcLaMg2,0.0
mp-1183588,CaYbHg2,0.0
mp-1183768,CeNdHg2,0.0
mp-1183820,DyHoHg2,0.0
mp-1184083,Er2ZnAg,0.0
mp-1184174,Dy3Lu,0.0
mp-1184627,Ho2CdHg,0.0
mp-1184837,HoMg2Sc,0.0
mp-1185205,Li3Hg,0.0
mp-1185337,LiHg3,0.0
mp-1185377,LiMg2Ni,0.0
mp-1185435,LiYbAu2,0.0
mp-1185441,LiSm2Ga,0.0
mp-1185607,LaEuHg2,0.0
mp-1185624,MgZrNi2,0.0
mp-1185662,Mg2CdAg,0.0
mp-1185705,MgNi2,0.0
mp-1185843,MgAlNi2,0.0
mp-1186125,NaCd2Pd,0.0
mp-1186188,NaTlHg2,0.0
mp-1186243,PmNd3,0.0
mp-1186381,Pa3Al,0.0
mp-1186555,PmDyAl2,0.0
mp-1186564,Pm3Gd,0.0
mp-1186665,PmTmCu2,0.0
mp-1186727,Pr3Sm,0.0
mp-1187110,Sr3Ca,0.0
mp-1187271,Tb2PdRh,0.0
mp-1187333,TbErHg2,0.0
mp-1187431,Ti2CuIr,0.0
mp-1187598,Tm2MgCd,0.0
mp-1187608,Tm2CuRh,0.0
mp-1187618,YbNdPd2,0.0
mp-1187730,Y2ZnRh,0.0
mp-1187812,Zn,0.0
mp-1187834,Tm3In,0.0
mp-1187888,YSeF,2.433
mp-1188018,Zr3Al,0.0
mp-1188289,Cs3Re2Cl10O,0.0
mp-1189729,Ba2SmGaTe5,1.1489999999999991
mp-1189860,Ba2DyInTe5,0.7071000000000001
mp-1191012,Ca(BH4)2,5.291399999999999
mp-1191072,BaGa4Se7,1.4955999999999992
mp-1191238,CsSm2Cu3Se5,1.461
mp-1195570,Th(SeO3)2,4.018499999999999
mp-1196555,K6Tl17,0.025799999999999
mp-1196784,Zn3(AsO3)2,3.4989
mp-1196831,S,2.3187
mp-1197090,Tb2Ni7,0.0
mp-1197189,GdH2I3O10,3.1714
mp-1197526,CsV(PO3)4,0.014
mp-1197716,BaCu(SiO3)2,1.181299999999999
mp-1198229,Ho15C19,0.0
mp-1198729,Li22Sn5,0.0
mp-1199550,Y3Ni19B10,0.0
mp-1200015,Bi2N2O9,0.0106
mp-1200344,Tl2Mo9S11,0.0
mp-1200519,ErFe5P3,0.0
mp-1201068,CeP5O14,0.3316
mp-1201230,Bi2(Pb2S3)3,0.4671
mp-1201625,Er5Bi3,0.0
mp-1202188,AgIO3,1.822299999999999
mp-1202497,Rb3(SO4)2,0.0036000000000000003
mp-1202729,CaH8(NO5)2,3.4823
mp-1203241,Sc6Te2Pd,0.0
mp-1203398,Ta4Ag2O11,2.446099999999999
mp-1203456,HgH16(Br3N2)2,2.2179
mp-1203654,La2Si(IO2)2,3.264599999999999
mp-1204859,Mn(BH4)2,1.8283
mp-1204998,Cs3P11(H3N)3,1.9621
mp-1205515,ErCoSi3,0.0
mp-1205556,Ba2NdReO6,0.0
mp-1206783,Ce2InCu2,0.0
mp-1207157,Ce2In8Ir,0.0
mp-1207219,Sr2FeSbO6,1.804999999999999
mp-1207620,Yb4MgCu,0.0
mp-1207649,YFe3(BO3)4,2.3465
mp-1208082,VAs2Pb2O9,1.6827
mp-1208266,Tl2Fe2(SO4)3,3.8056
mp-1208640,SmGa3(BO3)4,4.3812
mp-1208835,Sr2AlSbO6,1.8987
mp-1208969,Sm4Al2O9,4.1343
mp-1209105,Sm6Al39Cr8,0.0
mp-1209233,Sc11Ga10,0.0
mp-1209264,Sn17Os4,0.0
mp-1209325,RbFeAgF6,0.342
mp-1209335,RbAlAgF6,0.0128
mp-1209433,Rb2YCl5,4.6754999999999995
mp-1209864,Nd3ZrSb5,0.0
mp-1210225,Na5AgGe2Se7,1.1561
mp-1210393,NaCo(PO3)3,0.0
mp-1210945,MgU(MoO4)4,1.8221
mp-1211619,KDyTiO4,2.265
mp-1212238,H2PbCl2O7,4.457400000000001
mp-1212494,LuZr6(PO4)9,3.7405
mp-1213575,ErZr6(PO4)9,3.6848
mp-1213844,CeSCl,0.0
mp-1213935,CdNi(PO3)4,0.072699999999999
mp-1214117,Ca2TmRuO6,0.0
mp-1214133,Ca2EuBeO5,0.0
mp-1214451,Ca4(CuO2)5,0.0
mp-1214584,Ba3Sm(BO2)9,5.0959
mp-1214606,Ba3Nd(BO2)9,5.1112
mp-1214970,Ag6Ge(S2Br)2,0.5534
mp-1215260,ZrNb(SiRu)2,0.0
mp-1215272,ZrCuF6,0.0
mp-1215430,Zn2SeS,1.4911
mp-1215510,Zr2Al3Co,0.0
mp-1215671,Zn4Si2H2O9,3.118999999999999
mp-1215856,Yb(HoSe2)2,1.0812
mp-1215974,Yb3Y9Al20O48,0.0
mp-1216005,YAgSn2,0.0
mp-1216104,Y2TiSnO7,2.7915
mp-1216346,Y9Al(GeS7)3,2.049
mp-1216650,UFeCo,0.0
mp-1216656,U2(AlSn)3,0.0
mp-1216802,Tl(V3S4)2,0.0
mp-1217042,TiAlVC,0.0
mp-1217558,TbDyAl4,0.0
mp-1217832,TaTiNi6,0.0
mp-1217865,Ta19(Ni9Mo)2,0.0
mp-1217930,TaTiCrO6,2.084599999999999
mp-1218019,SrPbS2,1.8588
mp-1218704,Sr2TaNO3,0.7121000000000001
mp-1218942,Sr2Gd(FeO3)3,0.0
mp-1219113,SmBiS3,1.6505
mp-1219145,Re(Te2Mo)2,0.0
mp-1219356,ScAlCu,0.0
mp-1219393,ScAlCo,0.0
mp-1219708,PrYAl4,0.0
mp-1219819,PrCu3Pd2,0.0
mp-1219939,PdPb4Au,0.0
mp-1219970,Pb4Se3S,0.5673
mp-1220006,Pr(InCu)6,0.0
mp-1220223,Ni8B3SbO15,0.0
mp-1220416,NbFeO4,1.210799999999999
mp-1220423,Nb6TlTe8,0.0
mp-1220435,Nb6TlSe8,0.0
mp-1220654,Nb5S8,0.0
mp-1220793,Na5Si34,0.0
mp-1220829,Na5Li3V8O24,3.0961
mp-1220961,NaPdF3,0.2786
mp-1220999,NaNdF4,7.082400000000001
mp-1221056,NaDyTi2O6,2.3683
mp-1221404,MoSeS,1.2358
mp-1221511,Na2Mg5(Si2O5)6,4.6080000000000005
mp-1221530,MnZn4S5,1.2085
mp-1221544,Mn5Ni(BO5)2,0.1023
mp-1221703,MnCd2S3,0.0
mp-1221822,Mn3Co3(TeO6)2,1.550399999999999
mp-1222010,MgTi(BiO3)2,2.7932
mp-1222709,Li3(CuO2)2,0.0
mp-1222767,Li2AlCoO4,2.344299999999999
mp-1222797,LaNdAl6,0.0
mp-1222895,LaSm3(FeO3)4,0.0
mp-1222911,LaCeAl2O6,0.0
mp-1222933,LaTiNbO6,2.7986
mp-1222934,LaGePd,0.0
mp-1223188,La3Si3Ni,0.0
mp-1223215,La2MgAl3,0.0
mp-1223290,Li2CaV12O32,1.823999999999999
mp-1223332,La3Y(MnSi)4,0.0
mp-1223431,La2(SnPb)3,0.0
mp-1223463,KCNO,4.6965
mp-1223692,K3Nb8(O5F2)2,0.0
mp-1223918,Ho2InAg,0.0
mp-1224342,HfSc3Si8,0.0
mp-1224347,HfNbB2,0.0
mp-1224348,Ge(SbTe2)2,0.23540000000000003
mp-1224468,Hf4UC5,0.0
mp-1224731,Gd6S3(OF4)2,1.4777999999999991
mp-1224891,Ga3Cu3SiSe8,0.6956000000000001
mp-1225172,EuCo2SiGe,0.0
mp-1225243,Fe4NiSe10,0.0
mp-1225312,DyCoNi,0.0
mp-1225673,CuGePSe,0.0
mp-1225751,Cu3Pd2,0.0
mp-1225825,La3Gd(BrO)4,2.563599999999999
mp-1226120,CoNiSb6,0.0
mp-1226147,Cs2RbSiF7,5.5016
mp-1226524,CeSiNi,0.0
mp-1226998,Ce4Ni3Pt,0.0
mp-1227099,CaYTi2O6,0.0
mp-1227663,Ca3LaSi8,0.0
mp-1227773,Ca3Ge3Au8,0.0
mp-1228012,Bi19(S9Br)3,1.3293
mp-1228076,Ba4Sr(SnO3)5,0.44979999999999903
mp-1228264,Ba4Y2Cu7O15,0.0
mp-1228728,Al4InAgTe8,0.39589999999999903
mp-1228758,AsPRh4,0.0
mp-1228761,Ba4Li(IrO4)3,0.0
mp-1228764,Ba2Sr(ZrSe3)3,0.338
mp-1228831,AlV6Sb,0.0
mp-1229020,Al8Zn3CdS16,2.4843
mp-1239492,CaVBiO5,3.154
mp-1245386,Sr7TiN6,1.386399999999999
mp-1247194,SrGe7N10,2.1714
mp-12525,Sr2LiReO6,1.706499999999999
mp-1271286,CoF3,1.6381999999999999
mp-1274195,YCoO3,0.3085
mp-1274542,Ba2CoWO6,1.8426999999999991
mp-1275358,Sr2MnNbO6,1.147399999999999
mp-1276026,LiVO2,1.694299999999999
mp-1277841,VOF2,1.8062
mp-12787,SiO2,5.7554
mp-1280436,Sr2CoO4,0.0
mp-1288387,Co2As2O7,1.9929000000000001
mp-1290512,Mn3Cr3O8,1.0705
mp-13071,Sc2TlC,0.0
mp-1312304,Li5Ni3(SnO5)2,0.625
mp-1320993,Li4Cr3CoO8,1.936
mp-1365,Ti6Ge5,0.0
mp-1478,Cu4O3,0.0
mp-15011,NaBS2,2.5684
mp-1566976,BaSr3(CoO3)4,0.8423
mp-16246,CdSbAu,0.0
mp-17314,LiMo3P3O16,1.6507
mp-17325,Ba5Sn3,0.0
mp-17967,NaMnPO4,3.0621
mp-18006,Rb2Cu2SnS4,0.8634000000000001
mp-18907,Ca2MnAlO5,0.0
mp-19400,Sr2NiWO6,3.368
mp-19445,LiLa4NiO8,1.5348000000000002
mp-1950,SrS2,1.488699999999999
mp-19786,UCoAs2,0.0
mp-20056,MgPb2WO6,3.0007
mp-20133,NbCrN,0.0
mp-20231,CeInPd2,0.0
mp-20320,InTe,0.013799999999999
mp-20347,NdSnPt,0.0
mp-20440,MnNi2Sn,0.0
mp-20760,La2In,0.0
mp-20983,V2InC,0.0
mp-21861,Cu3TeO6,0.0
mp-21897,YbIn4Pt,0.0
mp-22189,In6TeO12,1.739799999999999
mp-22220,LaLuO3,4.4289000000000005
mp-23269,WCl3,0.0
mp-23314,Pr4Bi3,0.0
mp-23431,CsCu2I3,1.8996
mp-24560,LiB2H3O5,4.8897
mp-25053,Sr2NiMoO6,2.3395
mp-26025,Li2FeP2O7,4.135800000000001
mp-26041,LiFePO4,3.531
mp-26297,LiV(PO3)3,2.4931
mp-26303,Li6Cu9(PO4)8,0.27530000000000004
mp-26643,LiFeP2O7,2.6724
mp-27581,Pb7(ClF6)2,4.231
mp-2759,Ho6Fe23,0.0
mp-28491,Cu2SO4,1.439799999999999
mp-28727,La4Bi2S9,1.0769
mp-29360,Cr2P4O13,3.246799999999999
mp-29630,Li7Ge2,0.0
mp-29709,Hg3PO4,0.8446
mp-29713,NbTeCl9,2.1717
mp-29987,La3(AlI)2,0.0
mp-30468,ThBi,0.0
mp-30627,DyZn5,0.0
mp-30751,Al13Co4,0.0
mp-31518,NbCoO4,1.5857999999999999
mp-31729,Li3Cr2(PO4)3,3.1470000000000002
mp-32309,Sr4Re2NiO12,1.8777
mp-34475,Ta2MnO6,0.0
mp-3451,BaVS3,0.0
mp-3608,LuAgSn,0.0
mp-36864,Li2TiO3,2.4179999999999993
mp-37307,Na(WO3)2,0.0
mp-38008,Li2CdCl4,3.629699999999999
mp-4227,BaVS3,0.0
mp-4735,TbCo9Si4,0.0
mp-4788,K(OsO3)2,0.0
mp-4818,Rb2Sb4S7,1.5924
mp-504149,FePO4,2.8091
mp-504457,BaTi6O13,2.670499999999999
